9.467404	99.88599
9.467584	99.88601
9.467764	99.88602
9.467944	99.88604
9.468124	99.88606
9.468305	99.88607
9.468485	99.88609
9.468665	99.88611
9.468845	99.88612
9.469025	99.88614
9.469205	99.88615
9.469386	99.88617
9.469566	99.88619
9.469746	99.8862
9.469926	99.88622
9.470106	99.88623
9.470286	99.88625
9.470467	99.88627
9.470647	99.88628
9.470827	99.8863
9.471007	99.88632
9.471187	99.88633
9.471367	99.88635
9.471548	99.88636
9.471728	99.88638
9.471908	99.8864
9.472088	99.88641
9.472268	99.88643
9.472448	99.88644
9.472629	99.88646
9.472809	99.88648
9.472989	99.88649
9.473169	99.88651
9.473349	99.88653
9.473529	99.88654
9.473709	99.88656
9.47389	99.88657
9.47407	99.88659
9.47425	99.88661
9.47443	99.88662
